,ORF,sampleName,ID,Patient,Genotype,Strain,HPI,GeneName,TPM,log10,Old name,ABC,CIDR,CIDRa
138,PF3D7_0800300,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",201.45831,2.3041851864064995,PF08_0140,BA,a1.6,1
139,PF3D7_0800300,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",125.63378700000001,2.0991064509807322,PF08_0140,BA,a1.6,1
140,PF3D7_0800300,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",38.757663,1.5883575821866978,PF08_0140,BA,a1.6,1
141,PF3D7_0800300,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",37.484403,1.5738505983922055,PF08_0140,BA,a1.6,1
142,PF3D7_0800300,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.931233,1.320794812157316,PF08_0140,BA,a1.6,1
143,PF3D7_0800300,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",19.090053,1.2808071341336138,PF08_0140,BA,a1.6,1
144,PF3D7_0800300,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",315.572681,2.4990993994661266,PF08_0140,BA,a1.6,1
145,PF3D7_0800300,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",677.6974150000001,2.8310358290760935,PF08_0140,BA,a1.6,1
146,PF3D7_0800300,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",764.404878,2.883323449813801,PF08_0140,BA,a1.6,1
147,PF3D7_0800300,AA1704_3D7,AA17_3D7,AA17,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",720.528173,2.857650966606262,PF08_0140,BA,a1.6,1
148,PF3D7_0800300,AA1705_3D7,AA17_3D7,AA17,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",668.27575,2.8249557019851825,PF08_0140,BA,a1.6,1
149,PF3D7_0800300,AA1706_3D7,AA17_3D7,AA17,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",676.888872,2.830517374388705,PF08_0140,BA,a1.6,1
150,PF3D7_0800300,AA1707_3D7,AA17_3D7,AA17,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",580.3339900000001,2.76367800781619,PF08_0140,BA,a1.6,1
151,PF3D7_0800300,AA1708_3D7,AA17_3D7,AA17,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",545.550564,2.7368350090920837,PF08_0140,BA,a1.6,1
152,PF3D7_0800300,AA1709_3D7,AA17_3D7,AA17,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",398.637833,2.6005785133394497,PF08_0140,BA,a1.6,1
153,PF3D7_0800300,AA1710_3D7,AA17_3D7,AA17,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",287.531685,2.4586857094167613,PF08_0140,BA,a1.6,1
154,PF3D7_0800300,AA1711_3D7,AA17_3D7,AA17,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",151.244642,2.1796799982597075,PF08_0140,BA,a1.6,1
155,PF3D7_0800300,AA1712_3D7,AA17_3D7,AA17,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",92.26798000000001,1.9650510128139043,PF08_0140,BA,a1.6,1
156,PF3D7_0800300,AA1713_3D7,AA17_3D7,AA17,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",54.221373,1.7341705106397816,PF08_0140,BA,a1.6,1
157,PF3D7_0800300,AA1714_3D7,AA17_3D7,AA17,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",36.576696000000005,1.5632044727704022,PF08_0140,BA,a1.6,1
158,PF3D7_0800300,AA1715_3D7,AA17_3D7,AA17,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.738033999999999,1.1969504792124286,PF08_0140,BA,a1.6,1
159,PF3D7_0800300,AA1716_3D7,AA17_3D7,AA17,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.628987,1.1939308299342652,PF08_0140,BA,a1.6,1
160,PF3D7_0800300,AS1501_3D7,AS15_3D7,AS15,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",403.28797099999997,2.605615268359632,PF08_0140,BA,a1.6,1
161,PF3D7_0800300,AS1502_3D7,AS15_3D7,AS15,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",615.0911580000001,2.788939484039828,PF08_0140,BA,a1.6,1
162,PF3D7_0800300,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",709.867897,2.851177536124848,PF08_0140,BA,a1.6,1
163,PF3D7_0800300,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",691.577318,2.83984074106664,PF08_0140,BA,a1.6,1
164,PF3D7_0800300,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",774.994195,2.8892984494883627,PF08_0140,BA,a1.6,1
165,PF3D7_0800300,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",737.577854,2.8678078684170685,PF08_0140,BA,a1.6,1
166,PF3D7_0800300,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",625.9911480000001,2.7965681919932814,PF08_0140,BA,a1.6,1
167,PF3D7_0800300,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",505.02292300000005,2.703311091200778,PF08_0140,BA,a1.6,1
168,PF3D7_0800300,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",377.074011,2.576426600641518,PF08_0140,BA,a1.6,1
169,PF3D7_0800300,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",289.233091,2.4612479788595834,PF08_0140,BA,a1.6,1
170,PF3D7_0800300,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",203.475578,2.308512290827477,PF08_0140,BA,a1.6,1
171,PF3D7_0800300,AS1512_3D7,AS15_3D7,AS15,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",115.453217,2.0624060386467273,PF08_0140,BA,a1.6,1
172,PF3D7_0800300,AS1513_3D7,AS15_3D7,AS15,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",69.034725,1.8390675991771022,PF08_0140,BA,a1.6,1
173,PF3D7_0800300,AS1514_3D7,AS15_3D7,AS15,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",42.953456,1.6329981125525084,PF08_0140,BA,a1.6,1
174,PF3D7_0800300,AS1515_3D7,AS15_3D7,AS15,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.781971,1.3176867344545808,PF08_0140,BA,a1.6,1
175,PF3D7_0800300,AS1516_3D7,AS15_3D7,AS15,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.369066,1.3868388841777746,PF08_0140,BA,a1.6,1
176,PF3D7_0800300,AS1601_3D7,AS16_3D7,AS16,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",433.16077,2.6366491170575945,PF08_0140,BA,a1.6,1
177,PF3D7_0800300,AS1602_3D7,AS16_3D7,AS16,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",577.1620519999999,2.7612977688026388,PF08_0140,BA,a1.6,1
178,PF3D7_0800300,AS1603_3D7,AS16_3D7,AS16,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",776.665117,2.8902337997668455,PF08_0140,BA,a1.6,1
179,PF3D7_0800300,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",791.579887,2.898494750825054,PF08_0140,BA,a1.6,1
180,PF3D7_0800300,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",767.690359,2.8851860865761183,PF08_0140,BA,a1.6,1
181,PF3D7_0800300,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",555.556276,2.744728058089413,PF08_0140,BA,a1.6,1
182,PF3D7_0800300,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",639.3821690000001,2.8057605205611207,PF08_0140,BA,a1.6,1
183,PF3D7_0800300,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",444.68571900000006,2.6480531823855538,PF08_0140,BA,a1.6,1
184,PF3D7_0800300,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",429.08174699999995,2.6325400401775436,PF08_0140,BA,a1.6,1
185,PF3D7_0800300,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",287.808012,2.459102879659504,PF08_0140,BA,a1.6,1
186,PF3D7_0800300,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",179.43651,2.2539108137264847,PF08_0140,BA,a1.6,1
187,PF3D7_0800300,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",115.44874399999999,2.0623892124646592,PF08_0140,BA,a1.6,1
188,PF3D7_0800300,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",106.04288999999999,2.025481555103584,PF08_0140,BA,a1.6,1
189,PF3D7_0800300,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",70.36893,1.847380947380549,PF08_0140,BA,a1.6,1
190,PF3D7_0800300,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",40.008002000000005,1.602146863249993,PF08_0140,BA,a1.6,1
191,PF3D7_0800300,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.621583,1.5517132153206235,PF08_0140,BA,a1.6,1
192,PF3D7_1240600,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",121.04675,2.0829531335050198,PFL1960w,C,a3.1,3
193,PF3D7_1240600,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",294.115388,2.4685177472158775,PFL1960w,C,a3.1,3
194,PF3D7_1240600,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",350.897321,2.5451800525147554,PFL1960w,C,a3.1,3
195,PF3D7_1240600,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",593.271114,2.773253203325143,PFL1960w,C,a3.1,3
196,PF3D7_1240600,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",535.932991,2.729110492196154,PFL1960w,C,a3.1,3
197,PF3D7_1240600,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",720.414571,2.8575824882131533,PFL1960w,C,a3.1,3
198,PF3D7_1240600,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",533.3245730000001,2.726991594319376,PFL1960w,C,a3.1,3
199,PF3D7_1240600,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",660.220788,2.819689194595257,PFL1960w,C,a3.1,3
200,PF3D7_1240600,AA1309_3D7,AA13_3D7,AA13,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",508.52520999999996,2.7063124878241482,PFL1960w,C,a3.1,3
201,PF3D7_1240600,AA1310_3D7,AA13_3D7,AA13,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",451.994356,2.655133011861472,PFL1960w,C,a3.1,3
202,PF3D7_1240600,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",378.830937,2.5784454381764306,PFL1960w,C,a3.1,3
203,PF3D7_1240600,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",263.717997,2.4211397685158076,PFL1960w,C,a3.1,3
204,PF3D7_1240600,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",91.646549,1.9621161160142768,PFL1960w,C,a3.1,3
205,PF3D7_1240600,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",81.727331,1.9123673162331392,PFL1960w,C,a3.1,3
206,PF3D7_1240600,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",37.124365999999995,1.5696590456235144,PFL1960w,C,a3.1,3
207,PF3D7_1240600,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",27.552974,1.4401684823921979,PFL1960w,C,a3.1,3
208,PF3D7_1240600,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",122.44761100000001,2.0879503162909616,PFL1960w,C,a3.1,3
209,PF3D7_1240600,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",307.769271,2.488225255841968,PFL1960w,C,a3.1,3
210,PF3D7_1240600,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",491.495995,2.691519983294326,PFL1960w,C,a3.1,3
211,PF3D7_1240600,AA1704_3D7,AA17_3D7,AA17,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",562.4011009999999,2.7500461622211496,PFL1960w,C,a3.1,3
212,PF3D7_1240600,AA1705_3D7,AA17_3D7,AA17,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",647.587145,2.8112982191564195,PFL1960w,C,a3.1,3
213,PF3D7_1240600,AA1706_3D7,AA17_3D7,AA17,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",696.211779,2.842741366709585,PFL1960w,C,a3.1,3
214,PF3D7_1240600,AA1707_3D7,AA17_3D7,AA17,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",661.015765,2.820211817384069,PFL1960w,C,a3.1,3
215,PF3D7_1240600,AA1708_3D7,AA17_3D7,AA17,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",695.22032,2.842122457248009,PFL1960w,C,a3.1,3
216,PF3D7_1240600,AA1709_3D7,AA17_3D7,AA17,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",558.465858,2.7469966275224613,PFL1960w,C,a3.1,3
217,PF3D7_1240600,AA1710_3D7,AA17_3D7,AA17,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",468.50371399999995,2.67071303804837,PFL1960w,C,a3.1,3
218,PF3D7_1240600,AA1711_3D7,AA17_3D7,AA17,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",310.953151,2.4926949620338608,PFL1960w,C,a3.1,3
219,PF3D7_1240600,AA1712_3D7,AA17_3D7,AA17,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",219.94578199999998,2.3423156377305236,PFL1960w,C,a3.1,3
220,PF3D7_1240600,AA1713_3D7,AA17_3D7,AA17,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",130.735118,2.1163922632117593,PFL1960w,C,a3.1,3
221,PF3D7_1240600,AA1714_3D7,AA17_3D7,AA17,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",91.615711,1.961969956370067,PFL1960w,C,a3.1,3
222,PF3D7_1240600,AA1715_3D7,AA17_3D7,AA17,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",28.867941,1.460415809020061,PFL1960w,C,a3.1,3
223,PF3D7_1240600,AA1716_3D7,AA17_3D7,AA17,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.375723999999998,1.349777096462494,PFL1960w,C,a3.1,3
224,PF3D7_1240600,AS1501_3D7,AS15_3D7,AS15,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",166.507971,2.2214350287039237,PFL1960w,C,a3.1,3
225,PF3D7_1240600,AS1502_3D7,AS15_3D7,AS15,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",267.496088,2.4273174350584195,PFL1960w,C,a3.1,3
226,PF3D7_1240600,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",411.200726,2.6140538727613327,PFL1960w,C,a3.1,3
227,PF3D7_1240600,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",499.18804000000006,2.6982641715777604,PFL1960w,C,a3.1,3
228,PF3D7_1240600,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",664.9383339999999,2.8227813709492406,PFL1960w,C,a3.1,3
229,PF3D7_1240600,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",760.603687,2.881158426308109,PFL1960w,C,a3.1,3
230,PF3D7_1240600,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",645.219308,2.8097073550473497,PFL1960w,C,a3.1,3
231,PF3D7_1240600,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",629.112165,2.798728083120616,PFL1960w,C,a3.1,3
232,PF3D7_1240600,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",498.532629,2.697693588186103,PFL1960w,C,a3.1,3
233,PF3D7_1240600,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",479.93017699999996,2.681178058314464,PFL1960w,C,a3.1,3
234,PF3D7_1240600,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",358.75633700000003,2.5547995811004465,PFL1960w,C,a3.1,3
235,PF3D7_1240600,AS1512_3D7,AS15_3D7,AS15,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",230.00305699999998,2.361733608319368,PFL1960w,C,a3.1,3
236,PF3D7_1240600,AS1513_3D7,AS15_3D7,AS15,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",141.46914099999998,2.1506617165033886,PFL1960w,C,a3.1,3
237,PF3D7_1240600,AS1514_3D7,AS15_3D7,AS15,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",98.392207,1.9929607021821116,PFL1960w,C,a3.1,3
238,PF3D7_1240600,AS1515_3D7,AS15_3D7,AS15,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",37.200406,1.570547679736668,PFL1960w,C,a3.1,3
239,PF3D7_1240600,AS1516_3D7,AS15_3D7,AS15,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",34.525901,1.538145020899399,PFL1960w,C,a3.1,3
240,PF3D7_1240600,AS1601_3D7,AS16_3D7,AS16,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",167.391674,2.2237338525474293,PFL1960w,C,a3.1,3
241,PF3D7_1240600,AS1602_3D7,AS16_3D7,AS16,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",282.36422000000005,2.4508096639058192,PFL1960w,C,a3.1,3
242,PF3D7_1240600,AS1603_3D7,AS16_3D7,AS16,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",439.86573,2.6433201273515876,PFL1960w,C,a3.1,3
243,PF3D7_1240600,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",581.47246,2.7645291502712324,PFL1960w,C,a3.1,3
244,PF3D7_1240600,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",680.358659,2.8327379164725057,PFL1960w,C,a3.1,3
245,PF3D7_1240600,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",552.761352,2.7425376704010613,PFL1960w,C,a3.1,3
246,PF3D7_1240600,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",663.508249,2.821846326556764,PFL1960w,C,a3.1,3
247,PF3D7_1240600,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",566.973298,2.753562605975226,PFL1960w,C,a3.1,3
248,PF3D7_1240600,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",582.4602150000001,2.7652662661855234,PFL1960w,C,a3.1,3
249,PF3D7_1240600,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",464.534388,2.6670178689558233,PFL1960w,C,a3.1,3
250,PF3D7_1240600,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",316.59702000000004,2.5005068227068588,PFL1960w,C,a3.1,3
251,PF3D7_1240600,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",217.962412,2.3383816052170885,PFL1960w,C,a3.1,3
252,PF3D7_1240600,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",193.943158,2.2876744630015127,PFL1960w,C,a3.1,3
253,PF3D7_1240600,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",135.84143400000002,2.1330322575214904,PFL1960w,C,a3.1,3
254,PF3D7_1240600,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",58.008627000000004,1.7634925863195137,PFL1960w,C,a3.1,3
255,PF3D7_1240600,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",45.893451,1.661750716093127,PFL1960w,C,a3.1,3
256,PF3D7_1200600,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",611.493871,2.7863921084627066,PFL0030c,Var2,pam,pam
257,PF3D7_1200600,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",735.051147,2.8663175596107666,PFL0030c,Var2,pam,pam
258,PF3D7_1200600,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",674.442396,2.828944862580706,PFL0030c,Var2,pam,pam
259,PF3D7_1200600,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",667.0159,2.824136186540176,PFL0030c,Var2,pam,pam
260,PF3D7_1200600,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",674.2668639999999,2.8288318173430276,PFL0030c,Var2,pam,pam
261,PF3D7_1200600,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",590.441787,2.7711770859784606,PFL0030c,Var2,pam,pam
262,PF3D7_1200600,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",527.549874,2.722263523645752,PFL0030c,Var2,pam,pam
263,PF3D7_1200600,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",507.08327199999997,2.705079283989164,PFL0030c,Var2,pam,pam
264,PF3D7_1200600,AA1309_3D7,AA13_3D7,AA13,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",466.243204,2.6686125145501287,PFL0030c,Var2,pam,pam
265,PF3D7_1200600,AA1310_3D7,AA13_3D7,AA13,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",421.57517300000006,2.6248750269042427,PFL0030c,Var2,pam,pam
266,PF3D7_1200600,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",329.753657,2.5181896206129855,PFL0030c,Var2,pam,pam
267,PF3D7_1200600,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",243.17949500000003,2.3859269522463125,PFL0030c,Var2,pam,pam
268,PF3D7_1200600,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",130.74776200000002,2.1164342638156497,PFL0030c,Var2,pam,pam
269,PF3D7_1200600,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",118.395932,2.0733367805937974,PFL0030c,Var2,pam,pam
270,PF3D7_1200600,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",74.87759,1.8743518578114475,PFL0030c,Var2,pam,pam
271,PF3D7_1200600,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",53.74074399999999,1.7303036746177651,PFL0030c,Var2,pam,pam
272,PF3D7_1200600,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",656.0985919999999,2.816969105754119,PFL0030c,Var2,pam,pam
273,PF3D7_1200600,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",700.120121,2.845172559174158,PFL0030c,Var2,pam,pam
274,PF3D7_1200600,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR2CSA)",589.399788,2.7704099753034437,PFL0030c,Var2,pam,pam
